Виктория;9534;-0.40;10.08;34.21;9.81;-0.02;0.16;0.79;
Виктория;9633;-0.59;10.08;34.21;9.81;-0.02;0.16;0.79;
Виктория;9734;-1.01;10.08;34.21;9.81;-0.02;0.16;0.79;
Виктория;9833;-0.48;10.08;34.20;9.81;-0.02;0.16;0.79;
Виктория;9933;-0.50;10.08;34.20;9.81;-0.02;0.17;0.79;
Виктория;10033;-0.73;10.08;34.19;9.81;-0.02;0.16;0.79;
Виктория;10134;-0.78;10.08;34.19;9.81;-0.02;0.16;0.79;
Виктория;10234;-0.94;10.08;34.19;9.81;-0.02;0.16;0.78;
Виктория;10336;-0.71;10.08;34.17;9.81;-0.02;0.16;0.79;
Виктория;10436;-0.69;10.08;34.16;9.81;-0.02;0.16;0.79;
Виктория;10537;-0.87;10.08;34.16;9.81;-0.02;0.16;0.79;
Виктория;10638;-1.13;10.08;34.16;9.81;-0.02;0.16;0.79;
Виктория;10739;-0.97;10.08;34.16;9.81;-0.02;0.16;0.79;
Виктория;10840;-0.59;10.08;34.15;9.81;-0.02;0.16;0.79;
Виктория;10941;-0.79;10.08;34.14;9.81;-0.01;0.16;0.79;
Виктория;11041;-1.01;10.08;34.14;9.81;-0.02;0.16;0.78;
Виктория;11143;-0.81;10.08;34.12;9.81;-0.02;0.16;0.79;
Виктория;11243;-0.80;10.08;34.12;9.81;-0.02;0.16;0.79;
Виктория;11344;-1.08;10.08;34.11;9.81;-0.02;0.16;0.79;
Виктория;11445;-1.07;10.08;34.11;9.81;-0.02;0.16;0.79;
Виктория;11546;-1.18;10.08;34.11;9.81;-0.02;0.16;0.79;
Виктория;11646;-0.51;10.08;34.09;9.81;-0.02;0.16;0.79;
Виктория;11748;-0.88;10.08;34.09;9.81;-0.02;0.16;0.79;
Виктория;11849;-0.58;10.08;34.09;9.81;-0.02;0.16;0.79;
Виктория;11950;-0.63;10.08;34.06;9.81;-0.02;0.16;0.79;
Виктория;12051;-0.82;10.08;34.06;9.81;-0.02;0.16;0.79;
Виктория;12151;-0.83;10.08;34.06;9.81;-0.02;0.17;0.78;
Виктория;12253;-0.84;10.08;34.07;9.81;-0.02;0.16;0.79;
Виктория;12353;-1.17;10.08;34.05;9.81;-0.01;0.16;0.79;
Виктория;12454;-0.95;10.08;34.03;9.81;-0.02;0.16;0.79;
Виктория;12555;-0.98;10.08;34.03;9.81;-0.02;0.16;0.79;
Виктория;12656;-1.01;10.08;34.03;9.81;-0.02;0.16;0.79;
Виктория;12756;-1.14;10.08;34.02;9.81;-0.02;0.16;0.79;
Виктория;12858;-0.99;10.08;34.02;9.81;-0.03;0.16;0.75;
Виктория;12958;-0.72;10.08;34.02;9.81;-0.02;0.17;0.80;
Виктория;13060;-0.69;10.08;34.01;9.81;-0.02;0.17;0.80;
Виктория;13160;-1.02;10.08;33.99;9.81;-0.02;0.16;0.79;
Виктория;13261;-0.86;10.08;33.99;9.81;-0.01;0.16;0.79;
Виктория;13362;-0.69;10.08;33.98;9.81;-0.01;0.16;0.79;
Виктория;13463;-0.84;10.08;33.98;9.81;-0.02;0.16;0.79;
Виктория;13563;-1.03;10.08;33.97;9.81;-0.01;0.16;0.78;
Виктория;13665;-1.32;10.08;33.97;9.81;-0.02;0.16;0.78;
Виктория;13765;-0.80;10.08;33.96;9.81;-0.01;0.16;0.79;
Виктория;13867;-0.92;10.08;33.96;9.81;-0.02;0.16;0.79;
Виктория;13967;-0.60;10.08;33.95;9.81;-0.01;0.16;0.79;
Виктория;14068;-0.59;10.08;33.94;9.81;-0.02;0.16;0.79;
Виктория;14169;-0.67;10.08;33.93;9.81;-0.01;0.16;0.79;
Виктория;14270;-0.73;10.08;33.93;9.81;-0.02;0.16;0.79;
Виктория;14370;-0.79;10.08;33.91;9.81;-0.02;0.16;0.78;
Виктория;14472;-1.07;10.08;33.92;9.81;-0.02;0.16;0.77;
Виктория;14572;-1.09;10.08;33.91;9.81;-0.02;0.16;0.79;
Виктория;14673;-0.69;10.08;33.91;9.81;-0.02;0.16;0.78;
Виктория;14774;-1.01;10.08;33.89;9.81;-0.02;0.16;0.78;
Виктория;14875;-1.04;10.08;33.89;9.81;-0.02;0.16;0.79;
Виктория;14976;-0.98;10.08;33.88;9.81;-0.01;0.16;0.78;
Виктория;15077;-1.23;10.08;33.86;9.81;-0.02;0.16;0.79;
Виктория;15178;-0.99;10.08;33.88;9.81;-0.01;0.16;0.78;
Виктория;15279;-0.80;10.08;33.87;9.81;-0.02;0.16;0.77;
Виктория;15380;-0.95;10.08;33.86;9.81;-0.02;0.16;0.79;
Виктория;15480;-1.12;10.08;33.86;9.81;-0.02;0.16;0.79;
Виктория;15582;-1.51;10.08;33.86;9.81;-0.02;0.16;0.79;
Виктория;15682;-1.06;10.08;33.85;9.81;-0.02;0.16;0.79;
Виктория;15783;-1.28;10.08;33.83;9.81;-0.01;0.16;0.79;
Виктория;15884;-0.92;10.08;33.83;9.81;-0.03;0.16;0.78;
Виктория;15985;-0.97;10.08;33.82;9.81;-0.02;0.16;0.79;
Виктория;16086;-1.16;10.08;33.82;9.81;-0.01;0.16;0.79;
Виктория;16187;-1.32;10.08;33.82;9.81;-0.02;0.16;0.79;
Виктория;16287;-1.40;10.08;33.83;9.81;-0.02;0.16;0.79;
Виктория;16389;-1.59;10.08;33.80;9.81;-0.01;0.16;0.79;
Виктория;16489;-1.49;10.08;33.80;9.81;-0.02;0.16;0.79;
Виктория;16590;-1.81;10.08;33.80;9.81;-0.02;0.16;0.79;
Виктория;16691;-1.99;10.08;33.79;9.81;-0.02;0.16;0.79;
Виктория;16792;-1.63;10.08;33.79;9.81;-0.01;0.16;0.79;
Виктория;16892;-2.26;10.08;33.78;9.81;-0.01;0.16;0.79;
Виктория;16994;-1.55;10.08;33.78;9.81;-0.01;0.16;0.79;
Виктория;17094;-1.75;10.08;33.77;9.81;-0.02;0.16;0.79;
Виктория;17196;-1.92;10.08;33.76;9.81;-0.02;0.16;0.79;
Виктория;17296;-1.48;10.08;33.76;9.81;-0.02;0.16;0.79;
Виктория;17397;-2.18;10.08;33.74;9.81;-0.02;0.16;0.79;
Виктория;17498;-2.15;10.08;33.73;9.81;-0.01;0.16;0.79;
Виктория;17599;-2.16;10.08;33.74;9.81;-0.02;0.17;0.79;
Виктория;17699;-1.89;10.08;33.71;9.81;-0.01;0.17;0.79;
Виктория;17801;-1.97;10.08;33.72;9.81;-0.02;0.16;0.78;
Виктория;17901;-2.02;10.08;33.70;9.81;-0.02;0.16;0.79;
Виктория;18002;-2.29;10.08;33.71;9.81;-0.02;0.16;0.79;
Виктория;18103;-2.45;10.08;33.69;9.81;-0.01;0.16;0.79;
Виктория;18204;-2.21;10.08;33.69;9.81;-0.02;0.17;0.79;
Виктория;18306;-2.03;10.08;33.69;9.81;-0.02;0.16;0.79;
Виктория;18406;-2.17;10.08;33.69;9.81;-0.02;0.16;0.79;
Виктория;18507;-2.66;10.08;33.67;9.81;-0.02;0.16;0.79;
Виктория;18608;-2.24;10.08;33.67;9.81;-0.02;0.16;0.79;
Виктория;18709;-2.49;10.08;33.68;9.81;-0.02;0.16;0.79;
Виктория;18809;-2.49;10.08;33.67;9.81;-0.01;0.16;0.79;
Виктория;18911;-2.27;10.08;33.65;9.81;-0.02;0.16;0.79;
Виктория;19011;-2.76;10.08;33.65;9.81;-0.02;0.16;0.79;
Виктория;19112;-2.53;10.08;33.65;9.81;-0.02;0.16;0.79;
Виктория;19213;-2.29;10.08;33.64;9.81;-0.01;0.16;0.79;
Виктория;19314;-2.37;10.08;33.64;9.81;-0.01;0.16;0.79;
Виктория;19415;-2.15;10.08;33.64;9.81;-0.01;0.16;0.79;
Виктория;19516;-2.62;10.08;33.62;9.81;-0.02;0.16;0.79;
Виктория;19616;-2.08;10.08;33.62;9.81;-0.02;0.16;0.79;
Виктория;19718;-2.46;10.08;33.62;9.81;-0.02;0.16;0.79;
Виктория;19818;-2.64;10.08;33.60;9.81;-0.01;0.16;0.79;
Виктория;19919;-2.38;10.08;33.60;9.81;-0.02;0.16;0.79;
Виктория;20020;-2.63;10.08;33.60;9.81;-0.02;0.16;0.79;
Виктория;20121;-2.35;10.08;33.59;9.81;-0.01;0.16;0.79;
Виктория;20221;-2.67;10.08;33.58;9.81;-0.02;0.16;0.79;
Виктория;20323;-2.59;10.08;33.57;9.81;-0.02;0.16;0.77;
Виктория;20423;-2.38;10.08;33.57;9.81;-0.02;0.16;0.79;
Виктория;20525;-2.47;10.08;33.57;9.81;-0.02;0.16;0.79;
Виктория;20625;-2.69;10.08;33.55;9.81;-0.02;0.16;0.79;
Виктория;20726;-2.69;10.08;33.56;9.81;-0.02;0.17;0.79;
Виктория;20827;-2.40;10.08;33.53;9.81;-0.02;0.16;0.79;
Виктория;20928;-2.47;10.08;33.52;9.81;-0.01;0.16;0.80;
Виктория;21028;-2.70;10.08;33.52;9.81;-0.02;0.16;0.79;
Виктория;21130;-2.72;10.08;33.51;9.81;-0.02;0.16;0.78;
Виктория;21230;-2.83;10.08;33.51;9.81;-0.02;0.16;0.79;
Виктория;21331;-2.84;10.08;33.50;9.81;-0.02;0.16;0.79;
Виктория;21432;-3.41;10.08;33.49;9.81;-0.01;0.16;0.79;
Виктория;21533;-2.83;10.08;33.49;9.81;-0.02;0.16;0.79;
Виктория;21635;-3.09;10.08;33.49;9.81;-0.01;0.16;0.79;
Виктория;21735;-2.35;10.08;33.49;9.81;-0.02;0.16;0.79;
Виктория;21836;-2.67;10.08;33.49;9.81;-0.02;0.16;0.79;
Виктория;21937;-2.80;10.08;33.47;9.81;-0.02;0.16;0.79;
Виктория;22038;-3.15;10.08;33.47;9.81;-0.02;0.16;0.79;
Виктория;22138;-2.98;10.08;33.46;9.81;-0.02;0.16;0.79;
Виктория;22240;-3.00;10.08;33.46;9.81;-0.01;0.16;0.79;
Виктория;22340;-3.24;10.08;33.46;9.81;-0.02;0.16;0.80;
Виктория;22441;-2.65;10.08;33.44;9.81;-0.02;0.16;0.78;
Виктория;22542;-3.02;10.08;33.44;9.81;-0.02;0.16;0.79;
Виктория;22643;-3.35;10.08;33.44;9.81;-0.02;0.16;0.79;
Виктория;22744;-3.34;10.08;33.44;9.81;-0.01;0.16;0.80;
Виктория;22845;-3.36;10.08;33.44;9.81;-0.02;0.16;0.79;
Виктория;22945;-2.83;10.08;33.43;9.81;-0.02;0.16;0.79;
Виктория;23047;-3.48;10.08;33.43;9.81;-0.02;0.16;0.78;
Виктория;23147;-3.13;10.08;33.42;9.81;-0.02;0.16;0.79;
Виктория;23248;-3.33;10.08;33.42;9.81;-0.02;0.17;0.79;
Виктория;23349;-3.06;10.08;33.40;9.81;-0.02;0.16;0.79;
Виктория;23450;-3.01;10.08;33.41;9.81;-0.01;0.16;0.79;
Виктория;23550;-3.54;10.08;33.40;9.81;-0.02;0.16;0.79;
Виктория;23652;-3.01;10.08;33.39;9.81;-0.02;0.16;0.79;
Виктория;23752;-3.40;10.08;33.40;9.81;-0.01;0.16;0.79;
Виктория;23854;-3.43;10.08;33.38;9.81;-0.01;0.16;0.78;
Виктория;23954;-3.04;10.08;33.38;9.81;-0.02;0.16;0.80;
Виктория;24055;-3.35;10.08;33.38;9.81;-0.02;0.16;0.78;
Виктория;24156;-3.29;10.08;33.38;9.81;-0.02;0.16;0.79;
Виктория;24257;-3.01;10.08;33.36;9.81;-0.02;0.16;0.79;
Виктория;24357;-3.49;10.08;33.35;9.81;-0.02;0.16;0.79;
Виктория;24459;-2.97;10.08;33.35;9.81;-0.02;0.16;0.79;
Виктория;24559;-3.20;10.08;33.35;9.81;-0.02;0.16;0.79;
Виктория;24660;-2.89;10.08;33.34;9.81;-0.02;0.16;0.78;
Виктория;24762;-3.43;10.08;33.34;9.81;-0.02;0.16;0.79;
Виктория;24862;-2.98;10.08;33.33;9.81;-0.01;0.16;0.79;
Виктория;24964;-3.12;10.08;33.32;9.81;-0.02;0.16;0.79;
Виктория;25064;-3.77;10.08;33.32;9.81;-0.02;0.16;0.79;
Виктория;25165;-3.59;10.08;33.30;9.81;-0.02;0.16;0.79;
Виктория;25266;-3.29;10.08;33.31;9.81;-0.02;0.16;0.79;
Виктория;25367;-3.05;10.08;33.29;9.81;-0.02;0.16;0.79;
Виктория;25467;-3.10;10.08;33.30;9.81;-0.02;0.16;0.79;
Виктория;25569;-3.07;10.08;33.29;9.81;-0.02;0.16;0.79;
Виктория;25669;-3.07;10.08;33.28;9.81;-0.02;0.16;0.79;
Виктория;25771;-3.00;10.08;33.29;9.81;-0.02;0.17;0.79;
Виктория;25871;-3.20;10.08;33.28;9.81;-0.02;0.17;0.79;
Виктория;25972;-2.98;10.08;33.28;9.81;-0.02;0.16;0.79;
Виктория;26073;-3.02;10.08;33.26;9.81;-0.02;0.16;0.79;
Виктория;26174;-2.96;10.08;33.26;9.81;-0.02;0.16;0.77;
Виктория;26274;-3.12;10.08;33.26;9.81;-0.02;0.17;0.79;
Виктория;26376;-3.07;10.08;33.25;9.81;-0.02;0.16;0.79;
Виктория;26476;-3.00;10.08;33.25;9.81;-0.02;0.16;0.79;
Виктория;26577;-2.83;10.08;33.25;9.81;-0.02;0.16;0.79;
Виктория;26678;-3.09;10.08;33.24;9.81;-0.01;0.16;0.79;
Виктория;26779;-3.00;10.08;33.23;9.81;-0.02;0.16;0.79;
Виктория;26880;-3.42;10.08;33.23;9.81;-0.02;0.16;0.79;
Виктория;26981;-3.04;10.08;33.23;9.81;-0.02;0.16;0.79;
Виктория;27081;-2.79;10.08;33.21;9.81;-0.02;0.16;0.79;
Виктория;27183;-3.01;10.08;33.21;9.81;-0.01;0.16;0.79;
Виктория;27283;-2.70;10.08;33.21;9.81;-0.02;0.16;0.79;
Виктория;27384;-2.91;10.08;33.21;9.81;-0.02;0.17;0.79;
Виктория;27485;-2.75;10.08;33.20;9.81;-0.02;0.16;0.79;
Виктория;27586;-2.83;10.08;33.19;9.81;-0.02;0.16;0.78;
Виктория;27686;-2.93;10.08;33.18;9.81;-0.02;0.16;0.78;
Виктория;27788;-3.32;10.08;33.18;9.81;-0.02;0.16;0.78;
Виктория;27888;-2.58;10.08;33.16;9.81;-0.01;0.16;0.79;
Виктория;27990;-2.98;10.08;33.16;9.81;-0.01;0.16;0.80;
Виктория;28091;-2.85;10.08;33.15;9.81;-0.02;0.17;0.79;
Виктория;28191;-2.72;10.08;33.14;9.81;-0.02;0.16;0.78;
Виктория;28293;-2.80;10.08;33.14;9.81;-0.01;0.16;0.79;
Виктория;28393;-3.36;10.08;33.14;9.81;-0.01;0.16;0.79;
Виктория;28494;-2.67;10.08;33.13;9.81;-0.02;0.16;0.79;
Виктория;28595;-2.55;10.08;33.13;9.81;-0.01;0.16;0.77;
Виктория;28696;-2.35;10.08;33.13;9.81;-0.01;0.16;0.79;
Виктория;28796;-2.31;10.08;33.12;9.81;-0.02;0.16;0.79;
Виктория;28898;-2.54;10.08;33.11;9.81;-0.01;0.16;0.79;
Виктория;28998;-2.34;10.08;33.12;9.81;-0.02;0.17;0.79;
Виктория;29100;-2.82;10.08;33.12;9.81;-0.02;0.16;0.79;
Виктория;29200;-2.61;10.08;33.11;9.81;-0.02;0.17;0.79;
Виктория;29301;-2.37;10.08;33.11;9.81;-0.02;0.17;0.79;
Виктория;29402;-2.24;10.08;33.10;9.81;-0.02;0.16;0.79;
Виктория;29503;-2.57;10.08;33.09;9.81;-0.02;0.16;0.79;
Виктория;29603;-2.16;10.08;33.09;9.81;-0.02;0.16;0.79;
Виктория;29705;-2.38;10.08;33.08;9.81;-0.02;0.16;0.79;
Виктория;29805;-2.28;10.08;33.08;9.81;-0.02;0.16;0.79;
Виктория;29906;-2.43;10.08;33.07;9.81;-0.02;0.16;0.79;
Виктория;30007;-2.30;10.08;33.08;9.81;-0.02;0.16;0.79;
Виктория;30108;-2.15;10.08;33.08;9.81;-0.02;0.16;0.79;
Виктория;30209;-2.22;10.08;33.06;9.81;-0.02;0.16;0.78;
Виктория;30310;-2.40;10.08;33.06;9.81;-0.02;0.16;0.79;
Виктория;30410;-2.26;10.08;33.06;9.81;-0.02;0.16;0.79;
Виктория;30512;-2.41;10.08;33.04;9.81;-0.02;0.16;0.79;
Виктория;30612;-2.35;10.08;33.05;9.81;-0.02;0.17;0.79;
Виктория;30713;-2.07;10.08;33.04;9.81;-0.02;0.16;0.79;
Виктория;30814;-2.30;10.08;33.04;9.81;-0.02;0.16;0.79;
Виктория;30915;-2.29;10.08;33.03;9.81;-0.02;0.16;0.79;
Виктория;31015;-2.67;10.08;33.01;9.81;-0.02;0.17;0.79;
Виктория;31117;-2.10;10.08;33.02;9.81;-0.02;0.16;0.79;
Виктория;31218;-1.74;10.08;33.03;9.81;-0.02;0.16;0.79;
Виктория;31319;-1.78;10.08;33.00;9.81;-0.01;0.16;0.79;
Виктория;31420;-2.29;10.08;33.01;9.81;-0.02;0.17;0.79;
Виктория;31520;-2.17;10.08;33.00;9.81;-0.02;0.16;0.79;
Виктория;31622;-2.10;10.08;33.00;9.81;-0.02;0.16;0.79;
Виктория;31722;-1.84;10.08;32.99;9.81;-0.02;0.16;0.79;
Виктория;31823;-2.32;10.08;32.99;9.81;-0.02;0.16;0.79;
Виктория;31924;-2.00;10.08;32.98;9.81;-0.02;0.16;0.79;
Виктория;32025;-2.03;10.08;32.97;9.81;-0.01;0.16;0.79;
Виктория;32125;-1.79;10.08;32.97;9.81;-0.02;0.16;0.79;
Виктория;32227;-1.94;10.08;32.97;9.81;-0.02;0.16;0.79;
Виктория;32327;-2.20;10.08;32.97;9.81;-0.02;0.16;0.79;
Виктория;32429;-2.16;10.08;32.96;9.81;-0.02;0.16;0.78;
Виктория;32529;-1.50;10.08;32.95;9.81;-0.02;0.16;0.79;
Виктория;32630;-2.14;10.08;32.95;9.81;-0.02;0.16;0.79;
Виктория;32731;-1.64;10.08;32.95;9.81;-0.02;0.17;0.79;
Виктория;-32704;-1.81;10.08;32.94;9.81;-0.01;0.16;0.78;
Виктория;-32603;-2.15;10.08;32.94;9.81;-0.02;0.17;0.79;
Виктория;-32500;-1.33;10.08;32.93;9.81;-0.02;0.17;0.79;
Виктория;-32399;-1.65;10.08;32.92;9.81;-0.02;0.16;0.78;
Виктория;-32296;-2.06;10.08;32.92;9.81;-0.02;0.16;0.79;
Виктория;-32195;-2.17;10.08;32.91;9.81;-0.02;0.16;0.79;
Виктория;-32093;-2.21;10.08;32.92;9.81;-0.02;0.16;0.79;
Виктория;-31991;-1.97;10.08;32.91;9.81;-0.02;0.16;0.79;
Виктория;-31889;-2.06;10.08;32.90;9.81;-0.01;0.17;0.79;
Виктория;-31786;-1.92;10.08;32.90;9.81;-0.01;0.16;0.79;
Виктория;-31685;-1.91;10.08;32.89;9.81;-0.01;0.16;0.79;
Виктория;-31583;-1.80;10.08;32.88;9.81;-0.02;0.16;0.79;
Виктория;-31481;-1.40;10.08;32.88;9.81;-0.02;0.16;0.79;
Виктория;-31379;-1.92;10.08;32.88;9.81;-0.01;0.16;0.79;
Виктория;-31278;-1.88;10.08;32.87;9.81;-0.02;0.16;0.79;
Виктория;-31175;-1.76;10.08;32.87;9.81;-0.02;0.16;0.79;
Виктория;-31074;-1.78;10.08;32.86;9.81;-0.02;0.16;0.79;
Виктория;-30971;-1.84;10.08;32.86;9.81;-0.01;0.16;0.79;
Виктория;-30870;-2.02;10.08;32.85;9.81;-0.01;0.16;0.79;
Виктория;-30768;-1.43;10.08;32.84;9.81;-0.01;0.16;0.79;
Виктория;-30666;-1.83;10.08;32.85;9.81;-0.01;0.16;0.78;
Виктория;-30564;-1.62;10.08;32.84;9.81;-0.02;0.16;0.80;
Виктория;-30462;-1.31;10.08;32.83;9.81;-0.02;0.16;0.79;
Виктория;-30360;-1.82;10.08;32.83;9.81;-0.01;0.16;0.78;
Виктория;-30258;-1.42;10.08;32.82;9.81;-0.01;0.16;0.79;
Виктория;-30156;-1.44;10.08;32.83;9.81;-0.02;0.16;0.79;
Виктория;-30054;-1.60;10.08;32.80;9.81;-0.02;0.16;0.79;
Виктория;-29952;-1.78;10.08;32.81;9.81;-0.02;0.16;0.79;
Виктория;-29850;-2.00;10.08;32.81;9.81;-0.02;0.16;0.79;
Виктория;-29749;-1.45;10.08;32.80;9.81;-0.01;0.17;0.79;
Виктория;-29646;-1.63;10.08;32.80;9.81;-0.02;0.17;0.80;
Виктория;-29545;-1.60;10.08;32.79;9.81;-0.02;0.16;0.79;
Виктория;-29443;-1.41;10.08;32.79;9.81;-0.02;0.16;0.79;
Виктория;-29341;-1.36;10.08;32.79;9.81;-0.02;0.16;0.79;
Виктория;-29239;-1.64;10.08;32.78;9.81;-0.02;0.16;0.79;
Виктория;-29137;-1.73;10.08;32.77;9.81;-0.02;0.16;0.79;
Виктория;-29035;-1.29;10.08;32.78;9.81;-0.02;0.16;0.79;
Виктория;-28934;-1.03;10.08;32.78;9.81;-0.01;0.16;0.79;
Виктория;-28831;-1.35;10.08;32.76;9.81;-0.02;0.16;0.79;
Виктория;5350;0.50;10.08;32.15;9.81;-0.01;0.16;0.79;
Виктория;5411;1.05;10.08;32.16;9.81;-0.01;0.16;0.79;
Виктория;5482;0.26;10.08;32.16;9.81;-0.02;0.16;0.79;
Виктория;5553;0.79;10.08;32.16;9.81;-0.01;0.16;0.79;
Виктория;5623;0.56;10.08;32.17;9.81;-0.02;0.16;0.79;
Виктория;5694;0.11;10.08;32.18;9.81;-0.01;0.16;0.79;
Виктория;5765;0.44;10.08;32.18;9.81;-0.02;0.16;0.79;
Виктория;5836;0.72;10.08;32.17;9.81;-0.02;0.16;0.79;
Виктория;5907;0.50;10.08;32.18;9.81;-0.02;0.16;0.78;
Виктория;5978;0.58;10.08;32.18;9.81;-0.02;0.16;0.79;
Виктория;6048;0.39;10.08;32.17;9.81;-0.02;0.16;0.80;
Виктория;6119;0.37;10.08;32.17;9.81;-0.01;0.16;0.80;
Виктория;6190;0.22;10.08;32.19;9.81;-0.02;0.16;0.79;
Виктория;6260;0.08;10.08;32.17;9.81;-0.01;0.16;0.79;
Виктория;6331;0.30;10.08;32.16;9.81;-0.01;0.16;0.79;
Виктория;6402;0.36;10.08;32.18;9.81;-0.02;0.16;0.79;
Виктория;6472;-0.55;10.08;32.18;9.81;-0.02;0.16;0.79;
Виктория;6544;0.18;10.08;32.16;9.81;-0.02;0.16;0.79;
Виктория;6615;0.24;10.08;32.16;9.81;-0.02;0.16;0.78;
Виктория;6685;-0.12;10.08;32.16;9.81;-0.02;0.16;0.79;
Виктория;6757;-0.11;10.08;32.16;9.81;-0.02;0.16;0.79;
Виктория;6829;-0.38;10.08;32.15;9.81;-0.02;0.16;0.79;
Виктория;6901;-0.21;10.08;32.16;9.81;-0.02;0.17;0.79;
Виктория;6973;-0.42;10.08;32.16;9.81;-0.01;0.16;0.79;
Виктория;7045;-0.63;10.08;32.15;9.81;-0.01;0.16;0.79;
Виктория;7116;-0.60;10.08;32.15;9.81;-0.02;0.16;0.80;
Виктория;7188;-0.51;10.08;32.16;9.81;-0.02;0.16;0.79;
Виктория;7260;-0.69;10.08;32.15;9.81;-0.02;0.16;0.79;
Виктория;7331;-0.92;10.08;32.15;9.81;-0.02;0.16;0.79;
Виктория;7403;-0.80;10.08;32.15;9.81;-0.01;0.17;0.79;
Виктория;7475;-0.38;10.08;32.15;9.81;-0.02;0.16;0.79;
Виктория;7546;-0.81;10.08;32.14;9.81;-0.02;0.16;0.79;
Виктория;7618;-0.44;10.08;32.14;9.81;-0.02;0.16;0.79;
Виктория;7690;-0.73;10.08;32.14;9.81;-0.02;0.17;0.79;
Виктория;7761;-1.00;10.08;32.14;9.81;-0.02;0.16;0.79;
Виктория;7834;-0.42;10.08;32.13;9.81;-0.02;0.16;0.79;
Виктория;7906;-1.08;10.08;32.13;9.81;-0.02;0.16;0.79;
Виктория;7977;-1.13;10.08;32.14;9.81;-0.02;0.16;0.79;
Виктория;8049;-0.74;10.08;32.13;9.81;-0.02;0.16;0.79;
Виктория;8121;-0.48;10.08;32.13;9.81;-0.02;0.16;0.79;
Виктория;8193;-1.33;10.08;32.12;9.81;-0.02;0.16;0.79;
Виктория;8264;-0.84;10.08;32.13;9.81;-0.02;0.16;0.79;
Виктория;8336;-1.06;10.08;32.11;9.81;-0.02;0.16;0.79;
Виктория;8408;-0.99;10.08;32.12;9.81;-0.02;0.16;0.79;
Виктория;8479;-1.08;10.08;32.11;9.81;-0.02;0.16;0.79;
Виктория;8551;-1.00;10.08;32.11;9.81;-0.02;0.16;0.79;
